10100110001111100111011100110101=501284.2457241428
10010000010011000111001001101010=5469205.684553391
10011110010001011111111011100110=5426629.581507269
01101000000110111001000001101011=223261.5959633115
00001101110100011110000000010110=27519.187946019796
10111000100110100111100100011011=392765.33905942796
01100111100001000110001011001001=127106.56602435673
01100111100001000110001011010111=384678.19256126875
01101011101000011011010111000010=1003454.4084120952
11001111101101001111110010101001=778785.2712376119
11001111101101001111100110110011=10979096.298558952
01100111100001000110001011001011=1663164.2671573628
01101000111110000001101101000101=4372237.972025796
10100010111100010100011010101000=247774.61023570635
00100010111001101011010100110011=664443.6540612939
00101101001000010111101010011111=861942.4504122424
11000011010010100010011001000010=633645.3834111905
11000010010001111001000000101011=1419571.3808194539
10111001000101011001001011111000=21129.354648670953
11000010011011101011000101100010=1336225.6158316713
11000010011011101011000100110101=376784.5730935693
11000010011011101011001110000010=1263764.0223501858
11010101110011000011001110101111=946433.4365904216
11010101110011000010001110001110=4219130.035821564
01011101101111000000001000110011=3596293.926461343
11010100000100011011000000100100=2237241.15120946
01101000000110111010111111110100=991899.5451537819
11010100000100011011000100000010=212795.1155448148
01010100111010100100100111111010=849415.6197888426
11010101110011000010010100100110=596763.9918353347
01010000010110100101000001101101=483331.44794255594
11011000001101110110100110010011=79645.0084525845
10010000010011000010110010001100=6714593.62626678
10000110000000000010101001111011=121211.79782704712
00000101101111011000000011001110=1473563.185920809
10111001111011010001001000000010=2976245.7619612548
00110100000111110110001101001110=1678181.8422877297
10000110000000000011111100110100=352903.63951443456
10110010111011101101111000001111=854224.1848664426
10111001001101010110010011101101=812606.9630647397
10000110000000000011111101100010=225106.09406374765
10111100011110010010100101110101=6117505.759693377
11000110000101000111010011100101=4193534.085558453
10000110000000000010100110010111=281922.14018914703
10000110000000000010100101111110=293542.0600916524
10111100101001100010011000110010=615988.5083179178
10111001001101010110010011111011=151894.3310525197
00000101101111011011010010000001=2930293.9873720547
10010000010110110100000000111111=408703.2476824364
00000101101111011000001110101101=567195.7348548122
01101000010101001111101010110010=2949397.918494101
11011001010010011000001100000101=1577511.188784247
10000110000000000011111100000010=1589053.7547189954
01010000010011100100001001001111=944184.0230712524
10111001001101010110010001101111=143081.8803322152
01101000000100100011010101010111=4680508.877698136
10000110000000000010100101100111=918178.6142912313
11010101101100111011010100101100=105950.88517351035
11000001110000100101001011000111=59566.04286754416
11000001110000100101101110101101=1530752.8113308384
00000101111000100000010100110010=8825269.553093009
11000001110000100101111110000011=333629.1820982062
01011111110110000100011111011000=429975.5334160988
10000000010000011100001100010010=2418787.244449657
11000100000101000100100110001001=1484921.1660626198
10010101110010101000010100010101=1838472.3055248132
11000001110000100101101000110110=1290162.4760589874
11000001110000100101101000011011=582033.0423936122
11000001110000100101110010000011=2382652.0731321815
11000101011100000000000001000101=2511278.1818734654
00101001011011111001110001010101=608223.676328795
11000101011100000000000001011010=1350898.8081329516
11000101011100000000000001011111=3073168.3412344567
11000001110000100101011001000101=234209.33084505278
11000001110000100101110111011101=1137940.4801976795
11000001110000100101001101111110=2838918.8066863846
11000001110000100101110100000111=244465.1947450586
11000100000101000110101100100010=1172602.4836871636
11000101011100000000000001011001=25119.51804138474
11000101011100000000000011110110=414297.1883280931
00110011010110010110011111000010=509037.82912650896
11000001110000100101011101100111=666857.287469235
11001111101101001101011101010101=2449289.1223718966
10010010010110001110101001101111=2669246.6972586084
11000001110000100100010101010110=252093.8217892537
11000011100111110001110111010101=2054450.1407816901
10111001001110101101010100001011=4740628.281736578
11010101101100110010011000111000=708449.0668390089
01011001110111011111010001000010=2535768.3367944467
01011011111100101100100010011111=2750543.3409687215
00000101111110011110001011110011=426933.37600947113
00010111001101110011101110111001=2462630.62194639
01010001010111110110000001111100=2375232.771819127
01011011111100101100100001100011=290208.11184383126
10011111111111010000100100010000=421052.0610405058
10001010010001000100101100011001=3469694.8503007866
00110011010011110110001000111000=61120.53315145905
01101111011111011011100100011010=110694.8116619232
00000101101111011001011000110110=874232.9987322701
11000011100111110001110111101000=1817401.6252848902
11011001000110100011010000010000=3174852.9657632485
01001101110111011111110101100010=944420.0830100841
00000101111110011110001001001001=347598.4806253238
10010101010001111110101000100010=723907.2180870527
01010111011101100000110111011110=1097839.084959291
10111001000001110011110111001001=303344.29368820897
00101110000101100010101111001101=4497331.361249883
00111110010110010010011011011101=470290.91335056274
11000110001100010001011110010000=2105617.786734124
00000101111110011110001001010000=402489.4551607291
00101110111110101101001010001101=1309809.9393790774
11000001011010110001111001110010=350883.11050475214
01010001000110110010110100000011=2921621.6375602186
10111001001000111011101110101011=2396652.566468484
00100011110100001000101110001000=1050918.9502481762
01001101111100010110010010110100=131190.63667038348
01010001010111110110000001000010=3609873.599656303
01101000000110000111001000110101=61344.72675968107
10110010101001000000101101101111=2928241.1270143175
10111001011001001011010001101011=227543.74336962856
